name,address,city,state,zip,is_primary,note,source_name,source_url
INCEPTIV,"3975 Landmark St, Suite 1400",Culver City,CA,90232,true,Inceptiv (investment firm): Published address matches firm's own contact page exactly; distinct from unrelated design agency inceptiv.co. (researched and checked 2026-09-24),Inceptiv contact page,https://www.inceptiv.com/contact
INCYTE,1801 Augustine Cut-Off,Wilmington,DE,19803,true,Incyte Corporation: Published address matches SEC filer business address. (researched and checked 2026-09-24),SEC EDGAR company filing page,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=incyte&type=10-K&dateb=&owner=include&count=10
INFORMA,"605 3rd Avenue, 22nd Floor",New York,NY,10158,true,"Informa (New York office): Informa PLC (London HQ) runs its New York office at 605 3rd Ave, 22nd Fl, as listed by Informa Connect; the Informa Markets contact page also names New York as a main office. The donor's exact division is unknown. The 225 Liberty St address could not be supported. (researched and checked 2026-09-24)",Informa Connect - Contact us (office locations),https://www.informaconnect.com/contact-us/
INGENUS PHARMACEUTICALS,"4901 Vineland Road, Suite 260",Orlando,FL,32811,true,Ingenus Pharmaceuticals: Published address matches corporate headquarters exactly. (researched and checked 2026-09-24),Ingenus Pharmaceuticals contact page,https://www.ingenus.com/contact/
INOAPPS,"5177 Richmond Avenue, Suite 200",Houston,TX,77056,true,Inoapps: Published address matches company's own listed US office. (researched and checked 2026-09-24),Inoapps contact page (US office),https://inoapps.com/contact-us/
INOVA,8095 Innovation Park Drive,Fairfax,VA,22031,true,"Inova Health System: Inova's current system office per its own site (Inova Center for Personalized Health campus); the old 8110 Gatehouse Rd, Falls Church address is no longer listed. It fits the Rockville MD physician (no MD office chosen). (researched and checked 2026-09-24)",Inova - Contact Us,https://www.inova.org/contact-us
INSIGHT GLOBAL,"1224 Hammond Drive, Suite 1500",Atlanta,GA,30346,true,Insight Global: Published address matches corporate headquarters exactly. (researched and checked 2026-09-24),Insight Global locations page,https://insightglobal.com/contact/
INTERNAL REVENUE SERVICE,,,,,true,"INVALID: generic_no_office: Large federal agency with many field/service offices nationwide; donor (IT Specialist, Bowie MD) does not necessarily work at DC headquarters, so no single meaningful office applies. (researched and checked 2026-09-24)",,
INTERNATIONAL INTIMATES,"31 West 34th Street, 9th Floor",New York,NY,10001,true,"International Intimates, Inc.: Published address matches company's own site schema.org address data exactly. (researched and checked 2026-09-24)",International Intimates official site (structured data),https://www.internationalintimates.com/
IPFS,"1055 Broadway Blvd, 11th Floor",Kansas City,MO,64105,true,"IPFS (Imperial PFS, insurance premium finance): Published address matches company's Kansas City office exactly. (researched and checked 2026-09-24)",IPFS locations page,https://www.ipfs.com/locations/
IQVIA,2400 Ellis Road,Durham,NC,27703,true,"IQVIA Holdings Inc.: SEC filer business address is 2400 Ellis Road, not the published 4820 Emperor Blvd (both Durham NC 27703). (researched and checked 2026-09-24)",SEC EDGAR company filing page,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=iqvia&type=10-K&dateb=&owner=include&count=10
IRA FINANCIAL,5109 S Broadband Ln,Sioux Falls,SD,57108,true,IRA Financial Trust: Published address matches current HQ; re-confirmed. (researched and checked 2026-09-24),IRA Financial contact page,https://www.irafinancial.com/about-us/contact-us/
IRONGATE,"10877 Wilshire Blvd, Suite 2300",Los Angeles,CA,90024,true,Irongate: Published address matches firm's LA office; re-confirmed. (researched and checked 2026-09-24),Irongate Group contact page,https://www.irongp.com/contact-us/
JACKSON LEWIS,"666 3rd Ave, 28th Floor",New York,NY,10017,true,Jackson Lewis P.C.: Published address matches firm's NYC office; re-confirmed. (researched and checked 2026-09-24),Jackson Lewis locations page,https://www.jacksonlewis.com/locations/new-york-city
JAMAICA HOSPITAL MEDICAL CENTER,8900 Van Wyck Expressway,Jamaica,NY,11418,true,Jamaica Hospital Medical Center: Published Parsons Blvd address is wrong; hospital's own site lists Van Wyck Expressway address; re-confirmed. (researched and checked 2026-09-24),Jamaica Hospital Medical Center official site footer,https://jamaicahospital.org/contact-us/
JAMS,"71 S. Wacker Drive, Suite 2400",Chicago,IL,60606,true,"JAMS (Chicago Resolution Center): Donor (mediator, retired) is based in Evanston IL/Chicago metro; JAMS has a Chicago Resolution Center matching donor's metro, which better fits than the published Irvine CA address. (researched and checked 2026-09-24)",JAMS Chicago office page,https://www.jamsadr.com/chicago
JBG SMITH,"4747 Bethesda Avenue, Suite 200",Bethesda,MD,20814,true,JBG SMITH Properties: Published Chevy Chase address is outdated; SEC filer business address is Bethesda Ave; re-confirmed. (researched and checked 2026-09-24),SEC EDGAR company filing page,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=JBG+SMITH&type=10-K&dateb=&owner=include&count=10
JBS HOLDING,,,,,true,INVALID: not_found: Could not confirm a real estate organisation named JBS Holding tied to a NY-based donor; published address matches JBS USA meatpacker HQ (Greeley CO) which appears unrelated to a NY real estate professional donor. (researched and checked 2026-09-24),,
JCC ASSOCIATION OF NORTH AMERICA,"520 8th Avenue, Room 1204",New York,NY,10018,true,JCC Association of North America: Same building as the published address; the IRS record gives the current room as 1204 (not 4th Floor). It fits the Tenafly NJ executive. (researched and checked 2026-09-24),"ProPublica Nonprofit Explorer API (IRS record, EIN 13-5599486)",https://projects.propublica.org/nonprofits/api/v2/organizations/135599486.json
JCRC OF GREATER WASHINGTON,"6101 Executive Boulevard, Suite 300",North Bethesda,MD,20852,true,Jewish Community Relations Council of Greater Washington: Published address matches organization own contact page exactly. (researched and checked 2026-09-24),JCRC of Greater Washington contact page,https://jcouncil.org/contact/
JE RICHARDS,4600 Hargrove Drive,Lanham,MD,20706,true,"J.E. Richards, Inc.: Published address matches company's Maryland office exactly. (researched and checked 2026-09-24)",J.E. Richards contact page,https://www.jerichards.com/contact-us
JELMARLLC.COB,"5550 W Touhy Ave, Suite 200",Skokie,IL,60077,true,"Jelmar LLC (CLR Brands): Prior spot check already confirmed via clrbrands.com; site loaded but did not display street address text in this session, so confidence relies on the earlier confirmed check plus general knowledge that Jelmar/CLR is Skokie IL based. (researched and checked 2026-09-24)",CLR Brands official site (clrbrands.com),https://clrbrands.com/
JINSA,"1101 14th St NW, Suite 1030",Washington,DC,20005,true,Jewish Institute for National Security of America (JINSA): JINSA's DC office in the same building as published; the IRS record gives Suite 1030 (published said 1400). The donors are FL fundraising staff; no Florida office found. (researched and checked 2026-09-24),"ProPublica Nonprofit Explorer API (IRS record, EIN 52-1233683)",https://projects.propublica.org/nonprofits/api/v2/organizations/521233683.json
JTS,,,,,true,INVALID: not_found: Could not identify a reliable organisation named JTS at the published Dallas TX address matching an attorney donor in Mount Pleasant SC; site unreachable and no directory confirmation found. (researched and checked 2026-09-24),,
JUMP OPERATIONS LLC,"600 W Chicago Ave, Suite 825",Chicago,IL,60654,true,"Jump Trading, LLC: Published address (Ste 600) is same building as SEC filer address (Ste 825); minor suite difference acceptable. (researched and checked 2026-09-24)",SEC EDGAR company filing page,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001520770&type=&dateb=&owner=include&count=5
KABR GROUP,"34 South Dean St, Suite 200",Englewood,NJ,07631,true,The KABR Group: Published address matches corporate headquarters exactly. (researched and checked 2026-09-24),KABR Group contact page,https://www.kabrgroup.com/contact/
KAJEET,"8607 Westwood Center Drive, Suite 390",Tysons,VA,22182,true,"Kajeet, Inc.: Kajeet's current contact address per its own privacy policy; the published Reston 1791 Preuss Rd and the SEC 2011 Bethesda address are unsupported/outdated. (researched and checked 2026-09-24)",Kajeet - Privacy Policy (contact information),https://www.kajeet.com/privacy-policy
KANSAS CITY JEWISH CHRONICLE,"5801 W 115th St, Suite 201",Overland Park,KS,66211,true,"Jewish Federation of Greater Kansas City (publisher of the Chronicle): The Chronicle is now published by the Jewish Federation of Greater Kansas City, headquartered at this address; matches published exactly. (researched and checked 2026-09-24)",Jewish Federation of Greater Kansas City official site,https://www.jewishkansascity.org/
KATTEN MUCHIN ROSENMAN LLP,525 West Monroe Street,Chicago,IL,60661,true,Katten Muchin Rosenman LLP: Published address matches firm's Chicago office exactly. (researched and checked 2026-09-24),Katten locations page,https://katten.com/about/offices
KCC,,,,,true,"INVALID: ambiguous: Candidates: Krebs Communications Corp. (NY entertainment management; the NY DOS location looks residential, so no street) and Kurtzman Carson Consultants/Verita Global (222 N Pacific Coast Hwy, 3rd Floor, El Segundo CA 90245). The DC lawyer's KCC is unidentified. (researched and checked 2026-09-24)",,
KELLER WILLIAMS,"1221 S Mopac Expy, Suite 400",Austin,TX,78746,true,"Keller Williams Realty, Inc.: Could not independently open a page confirming the exact street this session due to site protection, but no contradicting information found; published address is KW's long-standing headquarters. (researched and checked 2026-09-24)",Unable to open kw.com directly (Cloudflare-blocked); relying on well-established public knowledge of KW's Austin world headquarters address,https://www.kw.com/
KELLY SCIENCE & CLINICAL,999 West Big Beaver Rd,Troy,MI,48084,true,"Kelly Services, Inc. (parent of Kelly Science & Clinical): Published Arlington VA address could not be tied to Kelly Services/Kelly Science & Clinical (prior spot check flagged this); Kelly Services corporate HQ is Troy, MI. No MA/VA office found to match donor location, so using HQ per rules. (researched and checked 2026-09-24)",SEC EDGAR company filing page,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=kelly+services&type=10-K&dateb=&owner=include&count=10
KENTWOOD,"4949 S Niagara St, Suite 400",Denver,CO,80237,true,"Kentwood Real Estate: Kentwood Real Estate's principal office (DTC), per the Colorado SOS; it fits the Englewood CO realtor. The Cherry Creek office at 215 Saint Paul St Ste 200 is also listed in directories. (researched and checked 2026-09-24)",Colorado Secretary of State business entities (data.colorado.gov),https://data.colorado.gov/resource/4ykn-tg5h.json?$where=upper(entityname)%20like%20%27KENTWOOD%25%27
KHC,One PPG Place,Pittsburgh,PA,15222,true,The Kraft Heinz Company: Published address matches SEC filer business address exactly (KHC is Kraft Heinz's NASDAQ ticker). (researched and checked 2026-09-24),SEC EDGAR company filing page,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001637459&type=10-K&dateb=&owner=include&count=5
KILPATRICK TOWNSEND & STOCKTON LLP,3 Times Square,New York,NY,10036,true,"Kilpatrick Townsend & Stockton LLP (New York office): New York office of the firm, which fits all the NY donors. The firm HQ is 1100 Peachtree Street NE, Suite 2800, Atlanta GA 30309. (researched and checked 2026-09-24)",Kilpatrick Townsend - New York office,https://ktslaw.com/Locations/NewYork
KING & SPALDING,"1180 Peachtree Street NE, Suite 1600",Atlanta,GA,30309,true,King & Spalding LLP: Published address matches firm's own Atlanta office listing exactly. (researched and checked 2026-09-24),King & Spalding Atlanta office page,https://www.kslaw.com/offices/atlanta
KOTEL PARTNERS,,,,,true,"INVALID: not_found: No reliable public office found for an organisation named Kotel Partners; the domain kotelpartners.com does not resolve, and web search only returns results about the Western Wall (Kotel) landmark, unrelated to any company. (researched and checked 2026-09-24)",,
KRAMER BEVERAGE,161 2nd Road,Hammonton,NJ,08037,true,Kramer Beverage: Published address matches company's own contact page exactly. (researched and checked 2026-09-24),Kramer Beverage contact page,https://www.kramerbev.com/contact-us/
KYNDRYL,"1 Vanderbilt Ave, 15th Floor",New York,NY,10017,true,"Kyndryl Holdings, Inc.: Company's own site lists corporate headquarters as 1 Vanderbilt Ave, not the published 350 Park Ave. (researched and checked 2026-09-24)",Kyndryl contact us page,https://www.kyndryl.com/us/en/about-us/contact-us
L3HARRIS,1025 W NASA Blvd,Melbourne,FL,32919,true,L3Harris Technologies: Published address matches corporate headquarters exactly. (researched and checked 2026-09-24),L3Harris contact us page,https://www.l3harris.com/contact-us
LANE ENTERPRISES,"275 Grandview Ave, Suite 300",Camp Hill,PA,17011,true,"Lane Enterprises, Inc.: Published address matches corporate headquarters exactly. (researched and checked 2026-09-24)",Lane Enterprises contact page,https://www.lane-enterprises.com/contact-us/
LATHROP GAGE,"2029 Century Park East, Suite 1280N",Los Angeles,CA,90067,true,"Lathrop GPM LLP (formerly Lathrop Gage) - Los Angeles office: Lathrop Gage is now Lathrop GPM; its Los Angeles office fits the Encino donor. The Kansas City HQ is 2323 Grand Blvd, Suite 800, Kansas City MO 64108. (researched and checked 2026-09-24)",Lathrop GPM - Locations,https://www.lathropgpm.com/locations/
LATHROPGPM,2323 Grand Blvd,Kansas City,MO,64108,true,"Lathrop GPM LLP: Firm address is 2323 Grand Blvd, not 2345 Grand Blvd as published. (researched and checked 2026-09-24)",Lathrop GPM website footer,https://www.lathropgpm.com/offices/kansas-city
LOCKTON,"444 W 47th St, Suite 900",Kansas City,MO,64112,true,Lockton Companies: Published address matches Lockton global headquarters. (researched and checked 2026-09-24),Lockton official office listing,https://global.lockton.com/offices/us-kansas-city-headquarters
LOEB & LOEB LLP,"10100 Santa Monica Blvd, Suite 2200",Los Angeles,CA,90067,true,Loeb & Loeb LLP: Published 22nd Floor matches firm current Suite 2200 listing. (researched and checked 2026-09-24),Loeb & Loeb LA office page,https://www.loeb.com/en/locations/los-angeles
LAW OFFICES AND BERSHIRE HATHAWAY,,,,,true,"INVALID: ambiguous: Record appears to merge two different NJ-area employers for two different filers: a small solo law practice in Ventnor, and a Berkshire Hathaway HomeServices Fox & Roach real estate franchise office near Margate City. Cannot assign one office address to the combined employer text. (researched and checked 2026-09-24)",,
LAW OFFICES OF ELLYN BANK DUGOW PC,,West Palm Beach,FL,33401,true,"Home-based business, town only: Solo law practice; its registered address is a residential unit, so no street is given. (researched and checked 2026-09-24)",NY State attorney registration (data.ny.gov),https://data.ny.gov/resource/eqw2-r5nb.json
"LAW OFFICES OF KEITH J. COHEN, ESQUIRE PC","595 Skippack Pike, Suite 200",Blue Bell,PA,19422,true,"Law Offices of Keith J. Cohen, Esquire, P.C.: Street number is 595 Skippack Pike, not 585 as published; confirmed by firm site and PA attorney registry. (researched and checked 2026-09-24)",Firm website contact page; PA Disciplinary Board attorney registry,https://keithcohenlaw.com/contact-us/
LCA BANK CORP,"310 S Main St, Suite 900",Salt Lake City,UT,84101,true,Milestone Bank (formerly LCA Bank Corporation): LCA Bank Corporation completed rebranding to Milestone Bank in Dec 2023; the published address is the current office. (researched and checked 2026-09-24),Milestone Bank contact page,https://www.milestonebank.com/contact-us
LINKEDIN,1000 W Maude Ave,Sunnyvale,CA,94085,true,LinkedIn Corporation: Published address matches LinkedIn global headquarters. (researched and checked 2026-09-24),LinkedIn Careers Sunnyvale HQ page,https://careers.linkedin.com/Locations/SunnyvaleHQ
LISCR,22980 Indian Creek Dr,Sterling,VA,20166,true,"LISCR, LLC (The Liberian Registry): Published Duke St Alexandria address is outdated; current US office is in Sterling/Dulles VA. (researched and checked 2026-09-24)",Business directory listing (Buzzfile),https://www.buzzfile.com/business/L-I-S-C-R-703-790-3434
LOMAX CARPET AND TILE MART,230 N Dupont Hwy,New Castle,DE,19720,true,Lomax Carpet & Tile Mart: Published address matches current store location. (researched and checked 2026-09-24),Yellow Pages listing,https://www.yellowpages.com/new-castle-de/lomax-carpet-tile-mart
LONG AND FOSTER,"14501 George Carter Way, Suite 100",Chantilly,VA,20151,true,"Long & Foster Companies, Inc.: Published address matches corporate headquarters. (researched and checked 2026-09-24)",Long & Foster corporate listing (BBB),https://www.bbb.org/us/va/chantilly/profile/real-estate/long-foster-companies-inc-0241-11683
LORD ABBETT,30 Hudson St,Jersey City,NJ,07302,true,"Lord, Abbett & Co. LLC: Firm relocated its global headquarters from 90 Hudson St to 30 Hudson St in Jersey City. (researched and checked 2026-09-24)",Lord Abbett press release,https://www.lordabbett.com/corporate/public-user/about-us/media-relations/press-release/lord-abbett-opens-new-global-headquarters-in-jersey-city.html
LOWES,1000 Lowes Blvd,Mooresville,NC,28117,true,"Lowe's Companies, Inc.: Published address matches SEC-registered corporate headquarters. (researched and checked 2026-09-24)",SEC EDGAR company filing address,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=lowes+companies&type=10-K
LUNDBECK,6 Parkway North,Deerfield,IL,60015,true,Lundbeck US: Published address matches Lundbeck US headquarters. (researched and checked 2026-09-24),Lundbeck contact page,https://www.lundbeck.com/us/en/contact
MAGNITE,"1250 Broadway, 9th Floor",New York,NY,10001,true,"Magnite, Inc.: Published address matches SEC-registered corporate address. (researched and checked 2026-09-24)",SEC EDGAR company filing address,https://data.sec.gov/submissions/CIK0001595974.json
MERCK,126 East Lincoln Ave,Rahway,NJ,07065,true,"Merck & Co., Inc.: Merck relocated its headquarters from Kenilworth to Rahway, NJ; published Kenilworth address is outdated. (researched and checked 2026-09-24)",SEC EDGAR company filing address,https://data.sec.gov/submissions/CIK0000310158.json
MEDPACE,5375 Medpace Way,Cincinnati,OH,45227,true,"Medpace Holdings, Inc.: Published Kenton St address is outdated; current corporate headquarters is Medpace Way. (researched and checked 2026-09-24)",SEC EDGAR company filing address,https://data.sec.gov/submissions/CIK0001668397.json
MOTOROLA SOLUTIONS,500 W Monroe St,Chicago,IL,60661,true,"Motorola Solutions, Inc.: Published address matches SEC-registered corporate headquarters. (researched and checked 2026-09-24)",SEC EDGAR company filing address,https://data.sec.gov/submissions/CIK0000068505.json
MOVADO GROUP,"650 From Rd, Suite 375",Paramus,NJ,07652,true,"Movado Group, Inc.: Published address matches SEC-registered corporate headquarters. (researched and checked 2026-09-24)",SEC EDGAR company filing address,https://data.sec.gov/submissions/CIK0000072573.json
NUVEEN,333 W Wacker Dr,Chicago,IL,60606,true,Nuveen: Published address matches SEC-registered Nuveen headquarters address. (researched and checked 2026-09-24),SEC EDGAR fund filing address,https://data.sec.gov/submissions/CIK0000812801.json
LT APPAREL GROUP,2 Park Ave,New York,NY,10016,true,LT Apparel Group: Published address matches company's corporate headquarters listing. (researched and checked 2026-09-24),LT Apparel Group contact page,https://www.ltapparel.com
LUKE'S LOBSTER,60 Portland Pier,Portland,ME,04101,true,Luke's Lobster: Company contact address in the 2026 privacy policy; the Portland Pier site is also a Luke's location. The Saco Industrial Park Rd site is the production facility. (researched and checked 2026-09-24),Luke's Lobster Privacy Policy,https://lukeslobster.com/pages/privacy-policy
MAI CAPITAL MANAGEMENT LLC,"6050 Oak Tree Blvd, Suite 500",Cleveland,OH,44131,true,"MAI Capital Management, LLC: Published address matches firm's registered advisory office. (researched and checked 2026-09-24)",WiserAdvisor financial advisor listing,https://wiseradvisor.com/financial-advisors/ohio/cleveland/mai-capital-management-llc/2002733/
MARC J. BERN & PARTNERS LLP,"60 East 42nd St, Suite 1400",New York,NY,10165,true,"Marc J. Bern & Partners LLP: Firm office is One Grand Central Place, 60 East 42nd St, not 245 Park Ave as published. (researched and checked 2026-09-24)",Firm website contact page,https://bernllp.com/contact-us/
MARINER WEALTH ADVISORS,"5700 W 112th St, Suite 200",Overland Park,KS,66211,true,Mariner Wealth Advisors: Published address matches firm's Overland Park headquarters office. (researched and checked 2026-09-24),Mariner Wealth Advisors Overland Park location page,https://www.marinerwealthadvisors.com/locations/overland-park-kansas/
MARS SCIENCE & DIAGNOSTICS,6885 Elm St,McLean,VA,22101,true,"Mars, Incorporated (Science & Diagnostics division): Mars Science & Diagnostics is a division of Mars, Incorporated; published address matches Mars global headquarters. (researched and checked 2026-09-24)",Food Processing company directory listing,https://www.foodprocessing.com/directory/company/11392612/mars-inc
MEDICAL FACILITIES OF AMERICA,2917 Penn Forest Blvd SW,Roanoke,VA,24018,true,"Medical Facilities of America: Dozens of MFA-affiliated nursing/rehab facility partnership entities are registered at this Roanoke corporate address, matching the published address. (researched and checked 2026-09-24)",NPI Registry (CMS) organizational address lookup,https://npiregistry.cms.hhs.gov/api/?organization_name=Medical+Facilities+of+America*&version=2.1
MASSMUTUAL,1295 State St,Springfield,MA,01111,true,"Massachusetts Mutual Life Insurance Company: MassMutual's registered headquarters address is 1295 State Street, not 1 Financial Plaza as published. (researched and checked 2026-09-24)",SEC EDGAR company filer address,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&company=massachusetts+mutual+life&type=&dateb=&owner=include&count=40
MAYER BROWN,71 South Wacker Dr,Chicago,IL,60606,true,Mayer Brown LLP: Published address matches firm's Chicago office. (researched and checked 2026-09-24),Mayer Brown Chicago office page,https://www.mayerbrown.com/en/locations/chicago
MAYO,200 1st St SW,Rochester,MN,55905,true,Mayo Clinic: Published address matches Mayo Clinic's Rochester campus. (researched and checked 2026-09-24),NPI Registry (CMS) organizational address lookup,https://npiregistry.cms.hhs.gov/api/?organization_name=Mayo+Clinic&city=Rochester&state=MN&version=2.1
MCGUIREWOODS,"Gateway Plaza, 800 East Canal St",Richmond,VA,23219,true,McGuireWoods LLP: Published address matches firm's Richmond headquarters office. (researched and checked 2026-09-24),McGuireWoods Richmond office page,https://www.mcguirewoods.com/locations/richmond
MEATEATER,131 Discovery Dr,Bozeman,MT,59718,true,"MeatEater, Inc.: Company HQ address from its own terms and privacy pages; the CA donor is an executive and there is no CA office. (researched and checked 2026-09-24)",MeatEater Terms of Use,https://www.themeateater.com/about-us/terms-of-use
MET COUNCIL ON JEWISH POVERTY,"1 State Street Plaza, 24th Floor",New York,NY,10004,true,Metropolitan Council on Jewish Poverty: Organization's current office is 1 State Street Plaza; published 232 E 1st St address is outdated. (researched and checked 2026-09-24),Met Council contact page,https://metcouncil.org/contact-us
MIAMI MARLINS,501 Marlins Way,Miami,FL,33125,true,Miami Marlins (loanDepot Park): Published address matches team's stadium/office address. (researched and checked 2026-09-24),Wikipedia loanDepot Park article,https://en.wikipedia.org/wiki/LoanDepot_Park
MIDLANTIC BANK N A,,,,,true,INVALID: not_found: Midlantic Bank N.A. was acquired by PNC Bank in 1996 and no longer exists as a distinct organization with a current office. (researched and checked 2026-09-24),,
MILLENNIUM HEALTHCARE,,,,,true,"INVALID: not_found: Multiple unrelated organizations use this generic name (NPI registry shows entities in IN, NJ, NV, GA, CA but none in Melville NY); could not confirm which is the correct employer or its current address. (researched and checked 2026-09-24)",,
MINTZ LEVIN,One Financial Center,Boston,MA,02111,true,"Mintz, Levin, Cohn, Ferris, Glovsky and Popeo, P.C.: Published address matches firm's Boston headquarters office. (researched and checked 2026-09-24)",Mintz Boston office page,https://www.mintz.com/offices/boston
MISSION PEAK CAPITAL,,,,,true,"INVALID: not_found: SEC investment adviser registry shows a similarly named Mission Peak Capital Advisors LLC as inactive, registered at a different Kansas City address (300 E 39th St); could not confirm the published 1908 Main St address on any opened source. (researched and checked 2026-09-24)",,
MOISHE HOUSE,"441 Saxony Rd, Barn 2",Encinitas,CA,92024,true,Moishe House (Mem Global): IRS records confirm this as the organization's address as of its most recent filing; organization has since rebranded publicly as Mem Global but retains this hub office. (researched and checked 2026-09-24),ProPublica Nonprofit Explorer (IRS Form 990 data),https://projects.propublica.org/nonprofits/api/v2/organizations/262599786.json
MONUMENT ADVOCACY,"975 F St NW, Suite 400",Washington,DC,20004,true,Monument Advocacy: Published address matches firm's DC office. (researched and checked 2026-09-24),Monument Advocacy contact page,https://monumentadvocacy.com/contact
MILESTONE BANK,"310 S Main St, Suite 900",Salt Lake City,UT,84101,true,Milestone Bank: Published address matches current headquarters office. (researched and checked 2026-09-24),Milestone Bank contact page,https://www.milestonebank.com/contact-us
MILL CREEK RESIDENTIAL TRUST,"5910 N Central Expy, Suite 1100",Dallas,TX,75206,true,"Mill Creek Residential Trust LLC: Donor is based in Dallas, TX where Mill Creek maintains an office; published Boca Raton address is the firm's national office in a different state from this donor. (researched and checked 2026-09-24)",Mill Creek Residential contact page,https://www.millcreekplaces.com/about/contact-us
MOUNT SINAI WEST,1000 10th Ave,New York,NY,10019,true,Mount Sinai West: Published address matches hospital's registered address. (researched and checked 2026-09-24),NPI Registry (CMS) organizational address lookup,https://npiregistry.cms.hhs.gov/api/?organization_name=Mount+Sinai+West&version=2.1
MOZILLA,"235 Pine Street, 7th Floor",San Francisco,CA,94104,true,"Mozilla Corporation: Current Mozilla San Francisco office per mozilla.org. The Mountain View address is outdated, and New Montgomery St is an older filing address. (researched and checked 2026-09-24)",Mozilla Spaces (mozilla.org),https://www.mozilla.org/en-US/contact/spaces/
MPI,"40 East Huron, Suite 700D",Chicago,IL,60611,true,"Millennium Properties R/E: Chicago commercial real estate firm, not Meeting Professionals International. The address is from the Aug 2026 privacy and terms pages and the site footer; the contact page still shows an older 225 W Illinois St address. (researched and checked 2026-09-24)",Millennium Properties Privacy Policy,https://www.mpirealestate.com/privacy-policy/
MSL,255 S. Orange Avenue,Orlando,FL,32801,true,"MSL, P.A. (CPA firm): CPA firm license AD0031378 lists the main and location address at 255 S. Orange Ave, Orlando. The license has been Delinquent since 12/31/2025, so the firm may have merged; check before relying on it long term. (researched and checked 2026-09-24)",Florida DBPR license search,https://www.myfloridalicense.com/wl11.asp?mode=0&SID=&brd=0&typ=N
NAM,"733 10th St NW, Suite 700",Washington,DC,20001,true,National Association of Manufacturers: Published address matches NAM's Washington DC headquarters. (researched and checked 2026-09-24),NAM contact page,https://www.nam.org/contact-us/
NATIONAL FEDERATION OF REPUBLICAN WOMEN,124 N Alfred St,Alexandria,VA,22314,true,National Federation of Republican Women: Organization headquarters is Alexandria VA; published Pennsylvania Ave SE Washington DC address is outdated. (researched and checked 2026-09-24),NFRW contact page,https://www.nfrw.org/contact
NATIONAL INSTITUTES OF HEALTH,9000 Rockville Pike,Bethesda,MD,20892,true,National Institutes of Health: Published address matches NIH's main Bethesda campus (registry lists related on-campus building addresses at the same Bethesda MD 20892 location). (researched and checked 2026-09-24),NPI Registry (CMS) organizational address lookup,https://npiregistry.cms.hhs.gov/api/?organization_name=National+Institutes+of+Health&version=2.1
NEW HORIZONS,,,,,true,"INVALID: not_found: Donor is listed as owner based in North Miami Beach FL, but published address is a Massachusetts office; could not confirm which 'New Horizons' business this donor actually owns. (researched and checked 2026-09-24)",,
NEW YORK SOLAR ENERGY INDUSTRIES ASSOCIATION,PO Box 1523,Long Island City,NY,11101,true,New York Solar Energy Industries Association (NYSEIA): Published mailing address matches organization's current contact page. (researched and checked 2026-09-24),NYSEIA contact page,https://www.nyseia.org/contact
NFP,"200 Park Ave, Suite 3202",New York,NY,10166,true,"NFP Corp: NFP's corporate address is 200 Park Ave (MetLife Building), zip 10166, not 200 Park Ave S zip 10003 as published. (researched and checked 2026-09-24)","SEC EDGAR company filing address (NFP Ultimate Holdings, LLC)",https://data.sec.gov/submissions/CIK0001699176.json
"NFP, AN AON COMPANY","200 Park Ave, Suite 3202",New York,NY,10166,true,"NFP Corp (an Aon company): NFP's corporate address is 200 Park Ave (MetLife Building), zip 10166, not 200 Park Ave S zip 10003 as published. (researched and checked 2026-09-24)","SEC EDGAR company filing address (NFP Ultimate Holdings, LLC)",https://data.sec.gov/submissions/CIK0001699176.json
NORTHMARQ,"3500 American Blvd W, Suite 500",Minneapolis,MN,55431,true,"NorthMarq (Northmarq Capital, LLC): Published address matches company's Minneapolis headquarters office. (researched and checked 2026-09-24)",Northmarq office locations page,https://www.northmarq.com/offices
NORTHROCK LLC,"225 South Sixth St, Suite 1400",Minneapolis,MN,55402,true,"Northrock Partners, LLC: Published address matches SEC-registered investment adviser office address. (researched and checked 2026-09-24)",SEC Investment Adviser Public Disclosure (IAPD) registry,https://api.adviserinfo.sec.gov/search/firm?query=Northrock
NORWOOD PUBLIC SCHOOL,177 Summit St,Norwood,NJ,07648,true,"Norwood Public School District (NJ): Donor is a NJ teacher; the correct employer is Norwood Public School District in Norwood, NJ, not the Massachusetts town of the same name. (researched and checked 2026-09-24)",NCES/Urban Institute Education Data API (CCD school district directory),https://educationdata.urban.org/api/v1/school-districts/ccd/directory/2022/?fips=34
NTR,,San Francisco,CA,94134,true,"Home-based business, town only: Address is in a residential San Francisco neighborhood and the employer name is too ambiguous to identify a specific organization; probably a sole practitioner/home-based filing address. (researched and checked 2026-09-24)",,
